lat,lng,elat,latevents,elng,lngevents
18.6591233,104.6095976,,,,
71.706936,-42.604303,,,,
41.8008642,-87.9370052,,,,
9.1495559,39.0241756,,,,
10.4625,-84.7033333,,,,
-7.2574719,112.7520883,,,,
52.7124708,-8.8730676,,,,
33.9715904,-6.8498129,,,,
-12.9906407,28.6498144,,,,
41.8781136,-87.6297982,,,,
39.9333635,32.8597419,,,,
42.5188823,2.456656,,,,
31.861102,23.90357,,,,
49.4469581,-2.6020901,,,,
-8.0578381,-34.8828969,,,,
37.5407246,-77.4360481,,,,
18.220833,-66.590149,,,,
-22.9099384,-47.0626332,,,,
0.3301924,6.733343,,,,
-33.8688197,151.2092955,,,,
49.9928617,8.2472526,,,,
50.58597,3.80609,,,,
12.1149926,-86.2361744,,,,
39.9333635,32.8597419,,,,
57.2027778,-153.3038889,,,,
-15.8358149,-67.5648932,,,,
61.52401,105.318756,,,,
-9.2957636,-75.997859,,,,
10.9570221,-63.8699655,,,,
5.2843859,-75.259705,,,,
40.6056632,-73.8713099,,,,
4.0510564,9.7678687,,,,
-32.5551758,26.7525915,,,,
37.3927777,34.63,,,,
41.9027835,12.4963655,,,,
48.432856,0.091266,,,,
51.88,-176.6580556,,,,
19.4914108,132.5509603,,,,
28.033886,1.659626,,,,
20.01693,-75.8301537,,,,
4.1513822,-73.6376905,,,,
6.2,-77.2,,,,
37.471274,-5.6418214,,,,
50.8197675,-1.0879769,,,,
21.916221,95.955974,,,,
-20.2976178,-40.2957768,,,,
64.1814099,-51.694138,,,,
30.0444196,31.2357116,,,,
-1.2920659,36.8219462,,,,
48.1909223,11.8630208,,,,
40.4769606,-93.0032614,,,,
48.732026,2.407557,,,,
42.6977082,23.3218675,,,,
16.0144526,-61.7064109,,,,
43.4343234,39.9339462,,,,
56.0152834,92.8932476,,,,
41.2994958,69.2400734,,,,
19.2031842,73.87425,,,,
40.6327278,17.9417616,,,,
31.5546061,74.3571581,,,,
20.593684,78.96288,,,,
13.7563309,100.5017651,,,,
21.3069444,-157.8583333,,,,
43.6028079,39.7341543,,,,
48.813071,3.083497,,,,
27.7172453,85.3239605,,,,
-22.9068467,-43.1728965,,,,
7.0617085,-73.8519319,,,,
-9.060948,-78.61722,,,,
48.5027313,135.0662599,,,,
34.7297616,135.4561612,,,,
41.0995019,-80.9703684,,,,
49.2257301,16.5820491,,,,
47.9668398,-117.3316058,,,,
-15.7501897,-67.6744192,,,,
23.0064888,72.4583605,,,,
-14.5994134,-28.6731465,,,,
52.9399159,-73.5491361,,,,
14.5995124,120.9842195,,,,
16.8531086,-99.8236533,,,,
41.9242917,-72.6454469,,,,
55.755826,37.6173,,,,
16.0544563,108.0717219,,,,
35.1814464,136.906398,,,,
39.2673283,-76.7983067,,,,
0.18636,6.613081,,,,
48.936752,2.425377,,,,
-23.3901988,-45.662745,,,,
-12.046374,-77.0427934,,,,
40.7127837,-74.0059413,,,,
7.0617085,-73.8519319,,,,
-3.1190275,-60.0217314,,,,
34.1808392,-118.3089661,,,,
52.2296756,21.0122287,,,,
26.3556897,127.7678754,,,,
-15.7942287,-47.8821658,,,,
51.9244201,4.4777325,,,,
42.0396042,9.0128926,,,,
29.2366172,-89.9872941,,,,
70.1266685,-143.663435,,,,
-23.5505199,-46.6333094,,,,
41.115791,-112.4768287,,,,
66.8983333,-162.5966666,,,,
39.0997265,-94.5785667,,,,
38.2772663,-76.42295,,,,
39.9333635,32.8597419,,,,
37.7749295,-122.4194155,,,,
61.6478508,50.8339029,,,,
25.7616798,-80.1917902,,,,
42.3600825,-71.0588801,,,,
7.190708,125.455341,,,,
36.0589486,-88.0978151,,,,
35.8400188,50.9390906,,,,
-17.5926979,-69.44419,,,,
44.224429,7.253024,,,,
39.134071,139.885209,,,,
56.245748,12.863881,,,,
41.7188539,13.6130491,,,,
59.9138688,10.7522454,,,,
-32.5933206,149.5734369,,,,
-23.5505199,-46.6333094,,,,
30.0724613,31.2711997,,,,
55.1209294,-131.4855123,,,,
22.3431343,73.1910115,,,,
25.045806,102.710002,,,,
45.943161,24.96676,,,,
-45.0070278,-72.5102888,,,,
51.9092396,8.7436403,,,,
51.9384783,8.868638,,,,
-28.2580547,-52.4096248,,,,
43.16103,-77.6109219,,,,
-37.6618199,175.8514993,,,,
52.2869741,104.3050183,,,,
-22.817412,47.818038,,,,
20.1045601,100.5957288,,,,
19.0606917,72.8362497,,,,
-33.8019444,19.1344444,,,,
45.764043,4.835659,,,,
47.4941836,-111.2833449,,,,
33.1030212,139.8035566,,,,
60.0793208,31.8926644,,,,
25.7616798,-80.1917902,,,,
47.3214469,8.1568605,,,,
42.6886591,2.8948332,,,,
31.2745862,74.8565613,,,,
39.158168,-75.5243682,,,,
43.296482,5.36978,,,,
40.702677,-73.7889689,,,,
24.088938,32.8998293,,,,
80.5766667,57.6697222,,,,
51.063138,-2.079703,,,,
60.1393381,21.0769707,,,,
45.6397183,-73.8439099,,,,
39.9613759,-105.5108312,,,,
39.6067789,-75.8332718,,,,
33.5450587,68.4173972,,,,
30.0444196,31.2357116,,,,
34.0522342,-118.2436849,,,,
-34.0957811,-59.0242302,,,,
34.5400242,-112.4685025,,,,
39.9333635,32.8597419,,,,
29.6516344,-82.3248262,,,,
-22.0227557,-63.6775234,,,,
26.5416093,-78.6455475,,,,
42.331427,-83.0457538,,,,
33.5054748,75.2070379,,,,
8.0106213,124.297718,,,,
22.7674278,88.3883455,,,,
46.2630502,-106.6819793,,,,
30.1151084,-90.1374135,,,,
33.2395578,131.609272,,,,
47.2692124,11.4041024,,,,
39.0003616,-119.9525689,,,,
4.7109886,-74.072092,,,,
41.8781136,-87.6297982,,,,
42.3600825,-71.0588801,,,,
46.4083362,-105.8405582,,,,
36.4093047,-80.2058831,,,,
40.822383,14.4289058,,,,
59.8056059,-146.3786899,,,,
9.562389,44.0770134,,,,
26.2361248,50.0393017,,,,
64.6175,-162.2605556,,,,
37.7799273,-121.9780153,,,,
8.6166667,-80.1166667,,,,
-12.046374,-77.0427934,,,,
15.079409,120.6199895,,,,
7.8002682,122.5361395,,,,
30.7487884,-99.230611,,,,
42.2292572,-72.7300929,,,,
24.1631651,120.6746691,,,,
39.5696005,2.6501603,,,,
36.6915262,-79.8725386,,,,
35.9606384,-83.9207392,,,,
41.9027835,12.4963655,,,,
36.0092653,-83.0923775,,,,
39.5296329,-119.8138027,,,,
37.5407246,-77.4360481,,,,
36.1626638,-86.7816016,,,,
61.7697336,-149.9910633,,,,
41.5784425,-70.5586401,,,,
-15.5641036,-68.0188096,,,,
50.6909848,142.9505689,,,,
-22.3596549,-42.573615,,,,
13.8559883,100.8619689,,,,
5.089546,-76.652079,,,,
37.0012828,-3.2665353,,,,
8.9806034,38.7577605,,,,
45.7983273,24.1255826,,,,
34.2055857,-112.3384991,,,,
44.7891785,20.4418578,,,,
37.0175227,-103.8844083,,,,
36.1699412,-115.1398296,,,,
47.302052,-53.986824,,,,
13.1265044,108.878915,,,,
-4.4419311,15.2662931,,,,
36.0625795,-94.1574263,,,,
-15.5641036,-68.0188096,,,,
16.0544068,108.2021667,,,,
11.6892241,122.367428,,,,
-5.9007717,-76.1129048,,,,
37.7749295,-122.4194155,,,,
9.9067054,-83.6800512,,,,
42.331427,-83.0457538,,,,
35.4675602,-97.5164276,,,,
64.8377778,-147.7163889,,,,
37.6871761,-97.330053,,,,
24.0277202,-104.6531759,,,,
37.974,22.207,,,,
9.3226016,13.393389,,,,
-33.7833333,-69.9166667,,,,
40.5921928,-73.5086111,,,,
25.7616798,-80.1917902,,,,
36.204824,138.252924,,,,
40.5829024,-74.0738631,,,,
35.0077519,-97.092877,,,,
13.6828973,122.9663018,,,,
55.4476518,78.3113874,,,,
45.049641,-63.156349,,,,
13.35,-81.3666667,,,,
18.4655394,-66.1057355,,,,
30.375321,69.345116,,,,
35.7594651,-5.8339543,,,,
40.3611643,-83.7596557,,,,
33.5138073,36.2765279,,,,
50.4647217,-3.5107318,,,,
40.3267407,-78.9219698,,,,
47.6062095,-122.3320708,,,,
30.0444196,31.2357116,,,,
32.4609764,-84.9877094,,,,
33.7455731,-117.8678338,,,,
37.7749295,-122.4194155,,,,
39.0997265,-94.5785667,,,,
25.401949,68.3657876,,,,
51.7520209,-1.2577263,,,,
30.0444196,31.2357116,,,,
51.581613,-122.237828,,,,
41.2834704,-70.099451,,,,
18.335361,-64.9534009,,,,
35.7346813,140.8266406,,,,
11.4109251,122.2880726,,,,
9.1011785,-79.4028639,,,,
-15.6014109,-56.0978917,,,,
43.4501005,-87.2220187,,,,
50.73427,5.20969,,,,
22.396428,114.109497,,,,
60.1968105,-150.8891803,,,,
10.4117687,123.000095,,,,
8.1513421,35.5356866,,,,
-1.4882265,-78.0031057,,,,
15.0759838,108.7125791,,,,
25.6325433,-100.3667868,,,,
-33.4378305,-70.6504492,,,,
7.119349,-73.1227416,,,,
27.0897099,75.6935323,,,,
21.0277644,105.8341598,,,,
14.5995124,120.9842195,,,,
51.5073509,-0.1277583,,,,
11.9647465,43.2884071,,,,
41.7645366,-95.0466154,,,,
4.258637,-74.548675,,,,
39.0836712,-84.5085536,,,,
68.9585244,33.0826598,,,,
40.7607793,-111.8910474,,,,
20.7983626,-156.3319253,,,,
33.8302961,-116.5452921,,,,
40.7607793,-111.8910474,,,,
41.4300937,-73.6801297,,,,
-36.9402778,-71.7236111,,,,
28.4636296,-16.2518467,,,,
13.1057062,109.295048,,,,
35.189443,-114.0530065,,,,
13.1390621,123.7437995,,,,
30.2752011,-98.8719843,,,,
-2.9760735,104.7754307,,,,
10.3910485,-75.4794257,,,,
18.594395,-72.3074326,,,,
46.818188,8.227512,,,,
21.1316717,106.5937658,,,,
42.1292241,-80.085059,,,,
53.0792962,8.8016937,,,,
35.553888,139.8956943,,,,
34.0836708,74.7972825,,,,
39.4830897,-88.3728255,,,,
28.7040592,77.1024902,,,,
45.4654219,9.1859243,,,,
35.7090259,139.7319925,,,,
39.9193885,-105.7848893,,,,
35.3605555,138.7277777,,,,
34.0232056,-119.7657663,,,,
60.8491667,-146.8286111,,,,
37.9838096,23.7275388,,,,
30.0444196,31.2357116,,,,
-25.2637399,-57.575926,,,,
37.3662293,-81.1025918,,,,
32.715738,-117.1610838,,,,
20.4170831,104.04787,,,,
34.1742611,-97.1436254,,,,
-12.2369022,-75.7455074,,,,
11.5346745,108.0954351,,,,
48.3681223,-124.6249602,,,,
26.2124013,127.6809317,,,,
41.1572686,-85.4883127,,,,
45.5016889,-73.567256,,,,
30.3504751,-89.1528176,,,,
33.2737256,-85.8360741,,,,
12.879721,121.774017,,,,
-36.8484597,174.7633315,,,,
41.5644798,-87.5125412,,,,
-17.5149607,-65.8947107,,,,
40.0608352,-95.6019294,,,,
45.7983273,24.1255826,,,,
16.8531086,-99.8236533,,,,
61.2180556,-149.9002778,,,,
39.9617305,-82.4912676,,,,
16.0544068,108.2021667,,,,
-42.0037422,-65.0740662,,,,
58.3019444,-134.4197222,,,,
46.0569465,14.5057515,,,,
36.6454669,-96.292242,,,,
28.4689946,-16.4459876,,,,
-22.3913,143.0381,,,,
4.7109886,-74.072092,,,,
45.3488431,-121.9656525,,,,
14.0279256,108.6888227,,,,
29.6993748,-91.20677,,,,
43.0015252,41.0234153,,,,
41.9842123,-86.1086228,,,,
33.6444926,-85.5842385,,,,
42.5078592,-73.5065006,,,,
41.6820897,-69.9597664,,,,
33.8391574,132.7655752,,,,
52.529864,13.052954,,,,
35.108493,-77.0441143,,,,
12.7854969,45.0186548,,,,
48.1485965,17.1077477,,,,
10.8230989,106.6296638,,,,
-22.7418249,-46.8952876,,,,
55.755826,37.6173,,,,
4.7109886,-74.072092,,,,
16.014238,108.2031859,,,,
10.84378,-75.1142325,,,,
40.3215588,-74.0696672,,,,
19.7070942,-155.0884869,,,,
36.1471544,140.3725168,,,,
-14.5994134,-28.6731465,,,,
50.1109221,8.6821267,,,,
36.2021047,37.1342603,,,,
-25.4289541,-49.267137,,,,
35.0853336,-106.6055534,,,,
27.2578957,33.8116067,,,,
19.4326077,-99.133208,,,,
47.3768866,8.541694,,,,
41.0997803,-80.6495194,,,,
1.4748305,124.8420794,,,,
14.0722751,-87.192136,,,,
10.2990463,123.9638531,,,,
6.2907432,-10.7605239,,,,
40.2364486,-83.3671432,,,,
24.8614622,67.0099388,,,,
40.1083912,-83.7524298,,,,
14.058324,108.277199,,,,
42.224867,-121.7816704,,,,
46.056231,12.2818089,,,,
-33.0291582,27.8545867,,,,
57.79,-152.4072222,,,,
33.5162315,-90.1795281,,,,
29.9510658,-90.0715323,,,,
34.426288,-117.5725628,,,,
-12.046374,-77.0427934,,,,
38.0405837,-84.5037164,,,,
37.566535,126.9779692,,,,
22.7888209,5.5258107,,,,
35.3042606,50.5006231,,,,
35.1855659,33.3822764,,,,
41.2834704,-70.099451,,,,
5.7160848,-72.9311289,,,,
8.1306038,125.1276536,,,,
34.3333333,129.3333333,,,,
40.7674987,-73.833079,,,,
37.5001287,-80.1108815,,,,
-23.6131175,-70.3814761,,,,
66.665374,-61.358524,,,,
45.4215296,-75.6971931,,,,
42.5188823,2.456656,,,,
53.3933102,-2.1266325,,,,
10.8230989,106.6296638,,,,
21.2854067,39.2375507,,,,
53.3498053,-6.2603097,,,,
24.1426408,-110.3127531,,,,
-4.0944897,-63.1446104,,,,
10.7883447,106.6955799,,,,
14.0279256,108.6888227,,,,
53.3498053,-6.2603097,,,,
10.8230989,106.6296638,,,,
41.6795186,-77.0638567,,,,
34.7540524,-77.4302414,,,,
18.3093394,42.7662325,,,,
22.3246084,114.1990482,,,,
10.6407389,122.9689565,,,,
-18.8791902,47.5079055,,,,
35.3187279,-82.4609528,,,,
19.8833959,102.1346874,,,,
19.8833959,102.1346874,,,,
36.0544445,-112.1401108,,,,
78.90136,13.4838879,,,,
11.4886851,107.7873095,,,,
48.954408,-54.6103488,,,,
36.7280583,-108.2186856,,,,
16.317808,107.6452085,,,,
18.3214856,-65.2916451,,,,
36.4349631,28.2174829,,,,
33.5372433,-92.8193216,,,,
14.058324,108.277199,,,,
34.502587,-84.9510542,,,,
51.049478,-0.723391,,,,
22.396428,114.109497,,,,
39.1031182,-84.5120196,,,,
59.007735,61.9316226,,,,
39.0661472,-84.7031888,,,,
58.3019444,-134.4197222,,,,
36.708006,-119.5559652,,,,
13.7829673,109.2196634,,,,
19.5271549,102.8960712,,,,
-9.189967,-75.015152,,,,
43.0730517,-89.4012302,,,,
22.2033221,-159.4977455,,,,
34.2509071,-105.5966686,,,,
52.3555177,-1.1743197,,,,
39.7392358,-104.990251,,,,
18.787747,98.9931284,,,,
56.5046678,21.010806,,,,
29.9510658,-90.0715323,,,,
32.715738,-117.1610838,,,,
65.1719444,-152.0788889,,,,
16.7943472,106.963409,,,,
40.5071344,-117.1439942,,,,
30.7066802,31.2447709,,,,
34.1665616,132.2188479,,,,
48.4157509,-101.3386723,,,,
-12.14,44.25,,,,
10.1586245,103.98402,,,,
49.2827291,-123.1207375,,,,
26.5401499,80.2711588,,,,
25.0790108,121.3881378,,,,
39.9541166,-112.1202235,,,,
20.333333,101.516667,,,,
56.1737661,101.6038976,,,,
16.0144526,-61.7064109,,,,
11.9383716,108.4591345,,,,
11.3209094,122.5372741,,,,
-20.8906596,55.4550536,,,,
41.8020956,-71.4218425,,,,
38.6105426,-90.3371889,,,,
52.3389979,-6.458228,,,,
38.6105426,-90.3371889,,,,
55.755826,37.6173,,,,
10.1586245,103.98402,,,,
51.4700223,-0.4542955,,,,
-45.5712254,-72.068265,,,,
34.5261465,-83.9843953,,,,
19.4326077,-99.133208,,,,
52.3555177,-1.1743197,,,,
13.3743393,108.3989809,,,,
-22.5608807,17.0657549,,,,
55.755826,37.6173,,,,
34.3988838,-119.5184564,,,,
30.283333,72.466667,,,,
31.8940478,-96.7147127,,,,
26.3351,17.228331,,,,
15.4394771,107.7932671,,,,
45.552789,-84.7839364,,,,
33.8894598,-118.1597911,,,,
19.0759837,72.8776559,,,,
32.2176855,-82.4134614,,,,
22.572646,88.363895,,,,
43.318334,-1.9812313,,,,
46.9641127,142.7347556,,,,
14.058324,108.277199,,,,
38.1114322,-91.7604389,,,,
51.5073509,-0.1277583,,,,
26.1224386,-80.1373174,,,,
26.2361248,50.0393017,,,,
6.5243793,3.3792057,,,,
-8.2116007,-35.5677787,,,,
-35.675147,-71.542969,,,,
-8.0578381,-34.8828969,,,,
41.4963134,-71.3711656,,,,
45.4654219,9.1859243,,,,
43.0389025,-87.9064736,,,,
48.5325215,11.4977392,,,,
38.3498195,-81.6326234,,,,
-14.5994134,-28.6731465,,,,
33.8958492,-118.2200712,,,,
31.2652893,32.3018661,,,,
9.7333906,-63.1914317,,,,
48.5242704,-122.9131636,,,,
60.0691756,6.546235,,,,
42.5047926,27.4626361,,,,
40.7674987,-73.833079,,,,
43.542493,7.121621,,,,
19.279619,166.6499348,,,,
4.815554,7.0498442,,,,
60.5544444,-151.2583333,,,,
14.058324,108.277199,,,,
14.058324,108.277199,,,,
36.1699412,-115.1398296,,,,
8.9680637,-83.5233036,,,,
40.3339589,-79.2997573,,,,
50.0754452,14.4140315,,,,
38.423734,27.142826,,,,
-8.1642601,-70.3529311,,,,
12.6661944,108.0382475,,,,
43.7022451,-72.2895526,,,,
71.2905556,-156.7886111,,,,
37.7749295,-122.4194155,,,,
33.7455731,-117.8678338,,,,
16.5722464,104.7705509,,,,
56.3527778,-133.6211111,,,,
59.7872222,-154.1061111,,,,
18.335361,-64.9534009,,,,
47.006054,-112.0691697,,,,
10.4805937,-66.9036063,,,,
41.9564953,-78.649163,,,,
70.2556453,-148.3384293,,,,
61.2536352,-149.8112528,,,,
31.8667427,-116.5963713,,,,
41.8781136,-87.6297982,,,,
24.255374,120.600284,,,,
63.8827778,-152.3122222,,,,
-20.3106621,118.5878223,,,,
23.7369164,-99.1411154,,,,
24.9739053,121.7183349,,,,
61.0680556,-151.1369444,,,,
51.1719242,-0.1646064,,,,
41.9564953,-78.649163,,,,
15.870032,100.992541,,,,
34.0522342,-118.2436849,,,,
16.4498,107.5623501,,,,
34.0522342,-118.2436849,,,,
23.69781,120.960515,,,,
48.118146,-123.4307413,,,,
20.372559,121.935836,,,,
36.6060444,-118.0628654,,,,
22.9997281,120.2270277,,,,
18.4655394,-66.1057355,,,,
10.6544509,-71.7147951,,,,
39.114053,-94.6274636,,,,
24.088938,32.8998293,,,,
29.9510658,-90.0715323,,,,
25.0519283,-77.4013403,,,,
49.6680859,19.5821187,,,,
16.7943472,106.963409,,,,
50.2132968,-66.3757921,,,,
41.7669671,129.723402,,,,
-4.4419311,15.2662931,,,,
55.4763889,-133.1483333,,,,
22.845641,89.5403279,,,,
4.9015794,-1.7830973,,,,
14.9798997,102.0977693,,,,
-29.4333305,-63.4000015,,,,
-33.1231585,-64.3493441,,,,
11.4696902,106.6527099,,,,
39.8661826,-74.8390162,,,,
22.9664576,97.7525352,,,,
38.1113006,15.6472914,,,,
25.9662105,-100.2908632,,,,
43.4065012,-124.2242803,,,,
52.1998038,-175.5593421,,,,
46.2395793,-119.1005657,,,,
27.1766701,78.0080745,,,,
33.7948364,-83.713229,,,,
27.4367653,85.0025539,,,,
71.2905556,-156.7886111,,,,
40.7127837,-74.0059413,,,,
65.565744,-167.9505442,,,,
21.9708333,-159.715,,,,
39.3642834,-74.4229266,,,,
34.8370347,5.7510475,,,,
36.0544445,-112.1401108,,,,
5.7808097,6.8592236,,,,
43.0895577,-79.0849436,,,,
19.1109553,102.9219684,,,,
-1.2782708,-80.4243066,,,,
55.755826,37.6173,,,,
10.4805937,-66.9036063,,,,
71.964027,102.440613,,,,
41.7033177,-93.0573533,,,,
15.1105068,105.8172881,,,,
14.9798997,102.0977693,,,,
4.508399,-73.349853,,,,
39.5858806,-85.8635919,,,,
14.6254827,121.1244847,,,,
-23.3044524,-51.1695824,,,,
50.0331226,-125.2733354,,,,
15.8800584,108.3380469,,,,
19.4326077,-99.133208,,,,
-16.489689,-68.1192936,,,,
5.7808097,6.8592236,,,,
19.75,107.75,,,,
39.7392358,-104.990251,,,,
48.4758208,-81.3304953,,,,
56.2497222,-134.6444444,,,,
69.751221,61.663696,,,,
43.4889579,-73.6065042,,,,
6.601838,3.3514863,,,,
37.8071796,23.9763412,,,,
45.1853362,-68.6166937,,,,
32.715738,-117.1610838,,,,
12.2387911,109.1967488,,,,
19.8833959,102.1346874,,,,
64.7194444,-158.1030556,,,,
59.3293235,18.0685808,,,,
38.1670027,23.3389501,,,,
-13.8320165,-172.0121023,,,,
-9.189967,-75.015152,,,,
42.2011538,-85.5800022,,,,
20.5270592,-97.4629119,,,,
28.7040592,77.1024902,,,,
67.662513,134.65435,,,,
41.49932,-81.6943605,,,,
68.9585244,33.0826598,,,,
-27.4692131,-58.8306349,,,,
46.5073299,23.0041257,,,,
39.627012,66.9749731,,,,
41.0748454,-72.9460566,,,,
4.570868,-74.297333,,,,
18.4860575,-69.9312117,,,,
40.6639916,-74.2107006,,,,
-0.228021,15.827659,,,,
47.3768866,8.541694,,,,
46.4907973,9.8355079,,,,
-8.268178,-35.966695,,,,
16.0544068,108.2021667,,,,
42.0986867,-75.9179738,,,,
36.9902621,-112.9757702,,,,
33.5731104,-7.5898434,,,,
55.0083526,82.9357327,,,,
38.5631744,-76.0788292,,,,
19.85627,102.495496,,,,
14.5995124,120.9842195,,,,
45.954499,13.014009,,,,
-6.2899253,145.859323,,,,
17.700143,-64.862723,,,,
34.931404,-117.943543,,,,
2.0469343,45.3181623,,,,
8.2280209,124.2452422,,,,
45.552789,-84.7839364,,,,
47.0104529,28.8638103,,,,
9.9778439,-84.8294211,,,,
14.0722751,-87.192136,,,,
33.8920468,-84.2988126,,,,
32.8872094,13.1913383,,,,
11.5528816,122.740723,,,,
-10.4882805,-77.7498574,,,,
62.9532043,-155.5959922,,,,
41.8165773,2.511129,,,,
43.653226,-79.3831843,,,,
-14.5994134,-28.6731465,,,,
33.4920276,-105.3838716,,,,
35.7090259,139.7319925,,,,
43.2951,-0.370797,,,,
36.1699412,-115.1398296,,,,
33.7293882,73.0931461,,,,
-13.53195,-71.9674626,,,,
25.0329636,121.5654268,,,,
15.578417,108.4869555,,,,
24.8332708,92.7789054,,,,
51.545198,3.6906292,,,,
48.464717,35.046183,,,,
60.0793208,31.8926644,,,,
40.7127837,-74.0059413,,,,
18.2269224,-66.3911686,,,,
49.5129678,-115.7694002,,,,
62.0982009,-7.2145002,,,,
16.0544068,108.2021667,,,,
68.5,73.5666667,,,,
39.6960983,-105.7258386,,,,
25.0329636,121.5654268,,,,
40.8728411,-78.724196,,,,
-26.2258734,28.1707794,,,,
39.7589478,-84.1916069,,,,
39.6620397,-75.5668166,,,,
16.2376869,-61.5340424,,,,
38.4192496,-82.445154,,,,
14.058324,108.277199,,,,
61.2180556,-149.9002778,,,,
12.2387911,109.1967488,,,,
11.9008657,109.140438,,,,
23.810332,90.4125181,,,,
28.7040592,77.1024902,,,,
44.1598013,28.6348138,,,,
30.375321,69.345116,,,,
18.335361,-64.9534009,,,,
30.6316058,76.3955603,,,,
36.753768,3.0587561,,,,
60.0793208,31.8926644,,,,
32.687778,13.173889,,,,
40.5187154,-74.4120953,,,,
47.3768866,8.541694,,,,
44.735269,4.599039,,,,
-10.6736449,-77.8173047,,,,
61.2559503,73.3845471,,,,
-22.8433599,-42.1030012,,,,
38.2070148,128.5918488,,,,
8.5698244,-71.1804988,,,,
48.569075,39.308206,,,,
18.4274454,-67.1540698,,,,
-1.831239,-78.183406,,,,
26.1445169,91.7362365,,,,
34.0633443,-117.6508876,,,,
48.569075,39.308206,,,,
15.8037018,120.9991032,,,,
36.7277769,-110.2545767,,,,
18.3419004,-64.9307007,,,,
42.9956397,-71.4547891,,,,
32.977839,-111.517624,,,,
14.6349149,-90.5068824,,,,
68.1433333,-151.7358333,,,,
45.3270631,14.442176,,,,
-33.9248685,18.4240553,,,,
37.2709704,-79.9414266,,,,
55.6760968,12.5683371,,,,
12.862807,30.217636,,,,
34.1394513,-117.9772873,,,,
41.308274,-72.9278835,,,,
59.8056059,-146.3786899,,,,
-18.4782534,-70.3125988,,,,
40.1000828,-123.79492,,,,
43.0646147,141.3468074,,,,
61.2180556,-149.9002778,,,,
12.6392316,-8.0028892,,,,
14.5995124,120.9842195,,,,
52.2869741,104.3050183,,,,
39.702053,141.1544838,,,,
37.7749295,-122.4194155,,,,
43.2951,-0.370797,,,,
52.2869741,104.3050183,,,,
61.1308333,-146.3483333,,,,
49.751552,11.5432054,,,,
44.3106241,-69.7794897,,,,
9.8421616,77.3827599,,,,
58.3019444,-134.4197222,,,,
53.69154,9.91816,,,,
32.2987573,-90.1848103,,,,
42.3091712,21.6498686,,,,
50.4501,30.5234,,,,
-9.0638816,-68.6718301,,,,
50.9969343,3.4224989,,,,
55.755826,37.6173,,,,
36.9902621,-112.9757702,,,,
37.9993993,-79.831587,,,,
2.1136446,-74.7732056,,,,
40.6936488,-89.5889864,,,,
13.7829673,109.2196634,,,,
40.7256524,-75.3940699,,,,
43.548473,10.3105674,,,,
11.3425585,125.606813,,,,
51.3135687,42.521389,,,,
23.5025,119.5052778,,,,
16.4498,107.5623501,,,,
51.5923654,45.9608032,,,,
35.7795897,-78.6381787,,,,
-11.8922753,22.9029014,,,,
42.6977082,23.3218675,,,,
-9.3775677,-74.9647145,,,,
18.5001889,-88.296146,,,,
37.5972222,-1.0097222,,,,
42.2050051,-98.7489783,,,,
36.9914194,35.3308285,,,,
4.717029,-74.21225,,,,
5.746649,-75.977569,,,,
50.8961276,11.8567193,,,,
-6.8797041,109.1255917,,,,
18.6591233,104.6095976,,,,
40.6421334,-116.9342671,,,,
10.4742449,-73.2436335,,,,
17.9757058,102.6331035,,,,
32.2987573,-90.1848103,,,,
34.7464809,-92.2895948,,,,
43.3465675,-114.7917279,,,,
21.1443935,-157.0226297,,,,
42.6525793,-73.7562317,,,,
32.7554883,-97.3307658,,,,
25.4110762,56.2482277,,,,
12.7849342,45.0171661,,,,
16.6960949,106.2080897,,,,
7.8806888,-67.4695307,,,,
-22.9068467,-43.1728965,,,,
41.4695578,13.3330459,,,,
40.7127837,-74.0059413,,,,
8.9806034,38.7577605,,,,
-6.0419882,-76.9700669,,,,
19.85627,102.495496,,,,
11.6630859,106.5844991,,,,
56.1737661,101.6038976,,,,
38.1311611,13.1812609,,,,
8.0882791,-63.5535552,,,,
10.8230989,106.6296638,,,,
35.0853336,-106.6055534,,,,
-12.3757287,13.5610451,,,,
54.1803268,7.8889438,,,,
29.3888318,-90.7139785,,,,
-7.6279977,-72.6761487,,,,
32.761422,-96.8580128,,,,
61.1308333,-146.3483333,,,,
37.2397486,-96.9955918,,,,
35.8977778,-5.4122222,,,,
13.9718356,108.0150796,,,,
-33.4378305,-70.6504492,,,,
11.6630859,106.5844991,,,,
28.6139391,77.2090212,,,,
13.9718356,108.0150796,,,,
29.2677433,-97.6358283,,,,
16.4498,107.5623501,,,,
49.9935,36.230383,,,,
51.4802475,-0.4245368,,,,
18.0110768,-66.6140616,,,,
42.3278477,-77.6611025,,,,
44.2619309,-88.4153847,,,,
53.8175053,-3.0356748,,,,
39.5296329,-119.8138027,,,,
37.7749295,-122.4194155,,,,
28.1235459,-15.4362574,,,,
16.7943472,106.963409,,,,
68.9215599,16.5271901,,,,
39.6242621,19.9216777,,,,
4.1513822,-73.6376905,,,,
9.6003688,105.9599539,,,,
28.7040592,77.1024902,,,,
52.2958906,13.6228382,,,,
18.4671203,94.3411001,,,,
6.2390194,-62.8529363,,,,
-6.314993,143.95555,,,,
53.4129429,59.0016233,,,,
-6.0433333,143.8866666,,,,
-14.8258317,-64.9000247,,,,
12.6030181,37.4521319,,,,
27.6253491,85.5560635,,,,
38.5815719,-121.4943996,,,,
